date,time,pickup_location,dropoff_location,trip_distance_km,trip_duration_min,surge_multiplier,driver_utilization_percent,weather_condition,dispatching_base_number,fare_amount,trip_frequency_bucket
21-10-2022,21:41,Kukatpally,Gachibowli,11.22,33.41,1.77,47,Rain,HYD004,468.45,High
21-10-2022,07:55,Gachibowli,Jubilee Hills,8.17,24.5,1.38,53,Cloudy,HYD005,268.03,Low
21-10-2022,17:05,Miyapur,Kukatpally,8.24,16.94,2.51,64,Rain,HYD005,463.65,High
21-10-2022,11:15,Hitech City,Miyapur,8.46,23.83,1.15,50,Clear,HYD003,244.01,Low
21-10-2022,06:01,Kukatpally,Begumpet,10.15,19.71,1.2,87,Clear,HYD003,267.05,Low
21-10-2022,10:11,Kukatpally,Ameerpet,8.51,18.23,2.17,79,Rain,HYD005,423.8,High
21-10-2022,20:48,Gachibowli,Charminar,23.19,69.84,1.12,50,Clear,HYD004,537.91,Low
21-10-2022,10:08,Secunderabad,Ameerpet,7.09,21.61,2.0,85,Clear,HYD004,366.43,Medium
21-10-2022,07:14,Madhapur,Kukatpally,7.0,13.23,1.08,45,Clear,HYD003,177.45,Low
22-10-2022,16:19,Madhapur,Kukatpally,6.85,16.18,1.39,91,Cloudy,HYD004,231.11,Medium
22-10-2022,06:23,Hitech City,Ameerpet,10.2,26.24,1.44,49,Cloudy,HYD005,330.26,Medium
22-10-2022,07:39,Hitech City,Madhapur,2.0,6.39,1.43,51,Clear,HYD002,124.67,Medium
22-10-2022,10:20,Charminar,Miyapur,27.05,48.79,2.36,82,Clear,HYD003,1201.57,High
22-10-2022,10:54,Ameerpet,Secunderabad,7.29,14.88,2.35,53,Rain,HYD005,406.47,High
22-10-2022,20:12,Begumpet,Hitech City,11.99,24.9,1.43,55,Clear,HYD003,365.27,Medium
22-10-2022,02:33,Madhapur,Kukatpally,7.01,18.47,1.79,57,Cloudy,HYD005,305.29,Medium
22-10-2022,00:42,Hitech City,Jubilee Hills,4.59,8.03,1.81,63,Clear,HYD002,227.19,Medium
22-10-2022,08:28,Miyapur,Ameerpet,16.55,50.05,2.14,78,Cloudy,HYD004,773.92,High
22-10-2022,10:24,Secunderabad,Hitech City,17.18,38.57,1.83,74,Cloudy,HYD003,637.26,Medium
22-10-2022,13:51,Secunderabad,Gachibowli,19.53,37.71,1.8,94,Cloudy,HYD004,691.59,Medium
22-10-2022,16:02,Begumpet,Jubilee Hills,8.95,20.06,1.34,49,Cloudy,HYD005,273.28,Medium
22-10-2022,19:20,Gachibowli,Ameerpet,13.18,27.92,2.34,55,Clear,HYD003,652.26,High
22-10-2022,23:30,Ameerpet,Charminar,12.24,38.32,1.4,52,Clear,HYD001,397.31,Medium
22-10-2022,05:50,Charminar,LB Nagar,12.49,37.46,1.54,70,Clear,HYD004,444.99,Medium
22-10-2022,15:39,Jubilee Hills,Ameerpet,5.65,10.32,1.24,70,Clear,HYD001,179.51,Medium
22-10-2022,10:36,Secunderabad,Miyapur,20.97,68.54,1.74,84,Clear,HYD002,794.31,Medium
22-10-2022,21:15,Begumpet,Kukatpally,8.91,15.29,1.42,82,Clear,HYD002,282.84,Medium
22-10-2022,14:44,Secunderabad,Miyapur,20.86,45.84,1.53,51,Cloudy,HYD004,617.4,Medium
22-10-2022,08:01,Jubilee Hills,Charminar,15.03,26.47,1.94,77,Cloudy,HYD004,597.45,High
22-10-2022,08:30,Ameerpet,Secunderabad,6.76,11.74,1.82,88,Clear,HYD003,299.09,High
22-10-2022,15:37,Madhapur,LB Nagar,30.86,54.42,2.24,95,Rain,HYD003,1268.2,High
22-10-2022,21:34,Hitech City,Ameerpet,9.38,20.68,1.57,69,Clear,HYD004,344.97,Medium
22-10-2022,10:52,Gachibowli,LB Nagar,31.09,84.27,1.93,73,Clear,HYD001,1213.07,Medium
22-10-2022,19:52,Gachibowli,LB Nagar,30.26,66.76,2.28,89,Clear,HYD002,1266.96,High
22-10-2022,13:31,Ameerpet,Secunderabad,6.97,22.05,1.63,87,Clear,HYD002,283.62,Medium
22-10-2022,06:16,Gachibowli,Kukatpally,12.68,22.68,1.59,91,Cloudy,HYD004,414.73,Medium
22-10-2022,07:20,Kukatpally,Secunderabad,13.61,30.72,1.43,57,Clear,HYD003,418.77,Medium
22-10-2022,06:41,Banjara Hills,Madhapur,9.49,25.79,1.35,92,Clear,HYD001,291.92,Medium
22-10-2022,09:00,Ameerpet,Miyapur,16.88,39.08,2.01,93,Clear,HYD005,703.96,High
22-10-2022,16:25,Hitech City,Charminar,21.17,43.54,1.46,42,Clear,HYD002,593.22,Medium
22-10-2022,16:27,Secunderabad,LB Nagar,17.37,51.85,1.47,95,Clear,HYD004,534.58,Medium
22-10-2022,18:16,Madhapur,Begumpet,10.9,35.04,2.05,48,Clear,HYD002,507.49,High
22-10-2022,16:36,Gachibowli,Jubilee Hills,9.4,26.49,1.5,82,Clear,HYD005,336.38,Medium
22-10-2022,18:48,Kukatpally,Secunderabad,14.81,25.57,2.07,82,Cloudy,HYD002,626.77,High
23-10-2022,06:25,Secunderabad,Ameerpet,7.99,22.31,1.49,72,Clear,HYD003,287.27,Medium
23-10-2022,11:25,Begumpet,Banjara Hills,5.57,17.83,1.45,90,Clear,HYD004,215.61,Medium
23-10-2022,16:26,Banjara Hills,Gachibowli,15.12,35.56,1.52,94,Clear,HYD001,489.71,Medium
23-10-2022,17:50,Ameerpet,Charminar,13.46,36.9,2.17,43,Clear,HYD002,645.91,High
23-10-2022,08:33,LB Nagar,Banjara Hills,18.96,41.17,2.01,71,Cloudy,HYD004,734.86,High
23-10-2022,09:55,Begumpet,Secunderabad,4.65,14.8,2.39,92,Rain,HYD002,336.85,High
23-10-2022,20:26,Madhapur,Secunderabad,14.75,42.25,1.32,55,Clear,HYD003,415.04,Medium
23-10-2022,12:28,Kukatpally,Banjara Hills,11.84,20.4,1.84,55,Clear,HYD002,465.89,Medium
23-10-2022,05:08,Kukatpally,Secunderabad,13.38,41.98,1.53,46,Cloudy,HYD003,455.39,Medium
23-10-2022,22:57,Madhapur,Hitech City,2.0,5.36,1.61,43,Clear,HYD003,140.0,Medium
23-10-2022,09:47,Madhapur,Begumpet,10.9,30.37,1.88,74,Cloudy,HYD005,477.2,High
23-10-2022,08:25,Banjara Hills,Jubilee Hills,6.51,17.04,1.9,89,Cloudy,HYD001,320.41,High
23-10-2022,14:56,Jubilee Hills,Secunderabad,12.4,27.99,1.34,82,Cloudy,HYD005,345.23,Medium
23-10-2022,13:47,Banjara Hills,Kukatpally,11.92,26.46,1.66,81,Cloudy,HYD004,416.81,Medium
23-10-2022,09:11,Ameerpet,Charminar,12.43,21.46,2.25,40,Clear,HYD002,595.33,High
23-10-2022,17:57,LB Nagar,Jubilee Hills,26.51,67.41,2.5,80,Rain,HYD001,1307.76,High
23-10-2022,09:18,Jubilee Hills,Miyapur,12.77,39.27,2.8,54,Rain,HYD001,807.36,High
23-10-2022,22:51,Miyapur,Kukatpally,8.19,17.04,1.39,95,Clear,HYD003,267.2,Medium
23-10-2022,15:34,Ameerpet,Secunderabad,6.61,18.36,1.38,45,Clear,HYD002,234.29,Medium
23-10-2022,18:19,Charminar,Miyapur,25.34,51.98,2.12,56,Clear,HYD004,1011.4,High
23-10-2022,10:30,Hitech City,Begumpet,12.55,24.86,2.27,53,Cloudy,HYD005,582.42,High
23-10-2022,17:30,Madhapur,Jubilee Hills,3.15,10.39,2.08,78,Clear,HYD001,221.06,High
23-10-2022,17:52,Jubilee Hills,Gachibowli,9.11,21.49,1.73,86,Clear,HYD001,372.81,High
23-10-2022,22:45,Madhapur,Ameerpet,8.6,16.34,1.54,83,Clear,HYD005,303.48,Medium
23-10-2022,00:11,Miyapur,Secunderabad,20.4,36.78,2.06,63,Rain,HYD002,822.5,High
23-10-2022,06:06,Begumpet,Miyapur,18.4,37.07,1.6,55,Clear,HYD001,558.48,Medium
23-10-2022,18:32,Hitech City,Banjara Hills,10.65,30.55,1.89,65,Cloudy,HYD003,452.55,High
23-10-2022,14:23,Hitech City,Ameerpet,10.54,30.05,1.28,55,Clear,HYD004,318.53,Medium
23-10-2022,19:16,Ameerpet,Madhapur,8.23,15.73,2.29,64,Cloudy,HYD004,419.35,High
23-10-2022,09:30,LB Nagar,Gachibowli,31.6,64.27,2.12,63,Clear,HYD005,1275.74,High
23-10-2022,09:23,Begumpet,Madhapur,11.08,20.65,2.1,87,Cloudy,HYD002,502.21,High
23-10-2022,10:06,Hitech City,LB Nagar,31.15,94.79,1.96,47,Cloudy,HYD004,1230.43,Medium
23-10-2022,16:06,Banjara Hills,Ameerpet,3.45,7.27,1.51,74,Clear,HYD001,166.77,Medium
23-10-2022,09:15,Madhapur,Miyapur,9.11,26.44,1.73,70,Clear,HYD003,367.25,High
23-10-2022,07:02,Charminar,Jubilee Hills,15.37,26.39,1.47,66,Cloudy,HYD002,451.79,Medium
24-10-2022,17:57,Kukatpally,Charminar,22.87,44.01,1.77,87,Clear,HYD001,795.85,Medium
24-10-2022,12:50,Begumpet,Hitech City,13.09,39.95,1.35,92,Clear,HYD003,397.64,Low
24-10-2022,03:14,Madhapur,Gachibowli,5.87,15.91,1.08,94,Cloudy,HYD004,166.18,Low
24-10-2022,09:34,Banjara Hills,Kukatpally,13.67,38.11,2.01,83,Rain,HYD004,606.58,High
24-10-2022,15:05,Ameerpet,Secunderabad,6.52,12.46,1.2,76,Clear,HYD005,186.33,Low
24-10-2022,18:56,Jubilee Hills,Charminar,15.54,29.4,1.79,90,Cloudy,HYD002,574.03,Medium
24-10-2022,17:52,Begumpet,Secunderabad,4.89,14.6,1.79,95,Clear,HYD004,256.93,Medium
24-10-2022,19:18,Charminar,Ameerpet,11.71,36.52,1.96,42,Cloudy,HYD004,508.56,Medium
24-10-2022,10:47,Secunderabad,Kukatpally,14.9,38.63,1.8,59,Cloudy,HYD001,574.73,Medium
24-10-2022,20:18,Secunderabad,Madhapur,14.44,39.64,1.11,58,Clear,HYD002,335.25,Low
24-10-2022,21:26,Ameerpet,Secunderabad,6.72,14.71,1.19,72,Cloudy,HYD003,197.16,Low
24-10-2022,15:58,Ameerpet,Banjara Hills,3.96,9.44,1.28,65,Clear,HYD002,154.41,Low
24-10-2022,09:53,LB Nagar,Banjara Hills,19.46,33.91,1.91,43,Cloudy,HYD001,739.6,Medium
24-10-2022,22:49,Secunderabad,LB Nagar,18.19,36.58,1.32,74,Cloudy,HYD003,472.56,Low
24-10-2022,11:14,Jubilee Hills,Kukatpally,8.11,23.18,1.12,90,Clear,HYD002,221.52,Low
24-10-2022,06:58,Miyapur,LB Nagar,32.0,99.61,1.13,61,Cloudy,HYD005,731.87,Low
24-10-2022,18:42,Secunderabad,Banjara Hills,7.77,18.74,1.69,75,Clear,HYD003,310.01,Medium
24-10-2022,01:37,Madhapur,Banjara Hills,9.31,16.87,1.65,43,Clear,HYD004,350.99,Low
24-10-2022,09:34,Begumpet,Gachibowli,17.23,36.54,1.88,51,Clear,HYD004,650.12,Medium
24-10-2022,18:05,Secunderabad,LB Nagar,15.59,33.62,1.7,73,Clear,HYD004,552.21,Medium
24-10-2022,12:40,Madhapur,LB Nagar,29.52,50.96,2.27,85,Rain,HYD001,1253.99,High
24-10-2022,13:46,Ameerpet,Hitech City,9.01,28.96,1.18,68,Cloudy,HYD002,258.89,Low
24-10-2022,15:27,Charminar,Hitech City,19.13,39.77,1.55,85,Rain,HYD005,598.67,Medium
24-10-2022,09:58,Banjara Hills,Kukatpally,11.96,23.72,1.66,92,Clear,HYD003,414.2,Medium
24-10-2022,08:27,Kukatpally,Ameerpet,9.68,21.23,1.75,91,Clear,HYD002,372.38,Medium
24-10-2022,21:04,Miyapur,Begumpet,16.96,31.25,1.2,56,Clear,HYD004,385.48,Low
24-10-2022,17:51,LB Nagar,Hitech City,32.0,87.15,2.01,84,Clear,HYD004,1255.18,High
24-10-2022,06:29,LB Nagar,Madhapur,25.87,46.45,1.17,94,Cloudy,HYD001,544.81,Low
24-10-2022,19:26,Gachibowli,Banjara Hills,14.49,26.18,1.88,63,Clear,HYD004,569.43,Medium
24-10-2022,13:49,Banjara Hills,Charminar,8.38,23.04,1.2,76,Clear,HYD005,251.61,Low
25-10-2022,07:24,Miyapur,Madhapur,9.05,19.33,1.21,73,Clear,HYD004,244.02,Low
25-10-2022,07:06,Charminar,Kukatpally,20.05,58.67,1.72,82,Rain,HYD003,693.96,Medium
25-10-2022,21:04,Charminar,Gachibowli,20.41,43.78,1.13,83,Clear,HYD004,454.65,Low
25-10-2022,17:26,Madhapur,Ameerpet,8.08,18.46,1.65,68,Clear,HYD003,302.87,Medium
25-10-2022,12:38,Hitech City,Begumpet,13.24,22.87,1.37,45,Clear,HYD004,376.07,Low
25-10-2022,01:58,LB Nagar,Ameerpet,20.85,69.45,1.49,45,Clear,HYD002,655.16,Low
25-10-2022,08:29,Gachibowli,Hitech City,5.02,10.43,2.04,88,Clear,HYD001,270.33,High
25-10-2022,18:34,Ameerpet,Miyapur,16.04,51.75,1.68,55,Clear,HYD003,611.72,Medium
25-10-2022,13:00,Ameerpet,Secunderabad,6.65,19.69,1.55,41,Clear,HYD001,275.93,Medium
25-10-2022,16:59,Secunderabad,Begumpet,5.16,9.28,1.2,75,Clear,HYD005,168.08,Low
25-10-2022,17:53,Begumpet,Ameerpet,2.21,5.51,1.76,68,Clear,HYD003,151.87,Medium
25-10-2022,18:40,Gachibowli,Kukatpally,11.08,34.57,1.71,40,Clear,HYD005,428.23,Medium
25-10-2022,06:11,Banjara Hills,LB Nagar,17.41,57.11,1.06,95,Clear,HYD004,417.11,Low
25-10-2022,07:21,Charminar,Madhapur,17.5,48.29,1.32,40,Clear,HYD002,475.47,Low
25-10-2022,12:33,Ameerpet,Gachibowli,13.65,44.14,1.95,75,Rain,HYD004,577.39,High
25-10-2022,08:15,Charminar,Miyapur,29.81,90.46,1.73,94,Clear,HYD002,1006.92,Medium
25-10-2022,06:11,Secunderabad,Begumpet,4.69,8.57,1.85,85,Rain,HYD002,246.47,Medium
25-10-2022,11:09,Jubilee Hills,Begumpet,8.05,16.54,1.16,85,Clear,HYD004,217.68,Low
25-10-2022,13:06,Hitech City,Kukatpally,7.07,22.26,1.39,86,Cloudy,HYD002,243.43,Low
25-10-2022,10:30,Secunderabad,Begumpet,4.63,13.15,1.99,62,Clear,HYD002,262.07,Medium
25-10-2022,14:20,Jubilee Hills,Banjara Hills,6.46,13.27,1.29,84,Clear,HYD004,209.86,Low
25-10-2022,14:48,Kukatpally,LB Nagar,26.74,71.11,1.37,56,Cloudy,HYD005,707.44,Low
25-10-2022,18:50,LB Nagar,Banjara Hills,19.94,42.28,2.35,82,Rain,HYD002,911.78,High
25-10-2022,14:00,Ameerpet,Madhapur,7.75,23.24,1.12,65,Clear,HYD002,225.21,Low
25-10-2022,19:46,Charminar,Secunderabad,12.32,30.84,1.71,69,Cloudy,HYD004,451.3,Medium
25-10-2022,09:41,Jubilee Hills,Begumpet,9.29,24.43,1.99,67,Clear,HYD004,432.55,Medium
25-10-2022,18:25,Gachibowli,LB Nagar,32.0,56.88,2.01,75,Clear,HYD002,1168.77,High
25-10-2022,10:52,Kukatpally,Miyapur,9.26,26.14,1.66,94,Clear,HYD005,375.25,Medium
25-10-2022,16:37,LB Nagar,Madhapur,30.58,75.94,1.62,83,Rain,HYD001,965.51,Medium
25-10-2022,12:58,Charminar,Gachibowli,22.11,53.97,2.05,90,Rain,HYD003,876.67,High
26-10-2022,21:51,Kukatpally,Miyapur,9.33,21.4,1.05,49,Cloudy,HYD005,229.51,Low
26-10-2022,08:01,LB Nagar,Madhapur,29.18,52.59,1.71,45,Cloudy,HYD003,923.24,Medium
26-10-2022,18:10,Banjara Hills,Miyapur,17.39,34.24,2.1,65,Cloudy,HYD004,710.31,High
26-10-2022,05:44,Hitech City,Madhapur,2.0,5.07,1.25,54,Cloudy,HYD003,108.95,Low
26-10-2022,13:54,LB Nagar,Madhapur,26.82,51.7,1.36,71,Clear,HYD001,676.45,Low
26-10-2022,17:55,Gachibowli,Banjara Hills,16.09,41.63,1.72,95,Clear,HYD003,568.19,Medium
26-10-2022,23:27,Jubilee Hills,Hitech City,5.26,10.13,1.2,88,Clear,HYD004,171.31,Low
26-10-2022,08:50,Hitech City,Madhapur,2.0,3.7,1.8,72,Cloudy,HYD001,152.3,Medium
26-10-2022,00:20,Kukatpally,Madhapur,7.21,22.96,1.66,52,Clear,HYD003,308.01,Low
26-10-2022,06:38,Jubilee Hills,Banjara Hills,6.45,15.49,1.84,48,Rain,HYD003,296.66,Medium
26-10-2022,20:18,Secunderabad,LB Nagar,16.96,38.17,1.87,56,Rain,HYD005,659.12,High
26-10-2022,11:25,Kukatpally,Secunderabad,14.26,44.68,1.27,77,Clear,HYD003,413.03,Low
26-10-2022,17:51,Madhapur,Miyapur,8.56,18.81,2.02,82,Clear,HYD001,405.55,High
26-10-2022,20:27,Banjara Hills,Jubilee Hills,6.75,12.77,1.27,82,Clear,HYD002,213.64,Low
26-10-2022,15:46,LB Nagar,Banjara Hills,20.18,64.37,1.77,56,Rain,HYD005,782.97,Medium
26-10-2022,20:19,Banjara Hills,LB Nagar,18.65,45.89,1.2,64,Cloudy,HYD004,444.28,Low
26-10-2022,08:23,Begumpet,Secunderabad,4.76,15.82,1.51,91,Clear,HYD002,204.93,Medium
26-10-2022,08:00,LB Nagar,Kukatpally,31.74,80.98,1.95,42,Cloudy,HYD005,1168.71,Medium
26-10-2022,14:50,Banjara Hills,Jubilee Hills,6.55,11.62,1.16,52,Clear,HYD005,179.99,Low
26-10-2022,18:21,Madhapur,Secunderabad,15.36,45.67,2.13,63,Clear,HYD005,714.98,High
26-10-2022,08:19,Madhapur,Banjara Hills,10.31,23.94,1.67,79,Clear,HYD002,377.77,Medium
26-10-2022,12:45,Ameerpet,Charminar,12.28,39.71,1.24,88,Clear,HYD004,343.98,Low
26-10-2022,07:24,Gachibowli,Ameerpet,14.13,26.51,1.27,70,Clear,HYD003,377.47,Low
26-10-2022,14:02,Kukatpally,Jubilee Hills,9.57,30.47,1.07,82,Clear,HYD002,238.15,Low
26-10-2022,14:29,Jubilee Hills,Banjara Hills,6.13,14.77,1.16,87,Clear,HYD002,184.1,Low
26-10-2022,17:42,Hitech City,Madhapur,2.0,5.04,1.7,57,Clear,HYD005,150.03,Medium
26-10-2022,21:20,Secunderabad,Hitech City,15.45,39.38,1.31,84,Clear,HYD004,436.91,Low
26-10-2022,13:28,Charminar,Madhapur,17.57,54.6,1.36,57,Cloudy,HYD004,499.4,Low
26-10-2022,18:48,Banjara Hills,Begumpet,5.69,10.69,1.65,43,Clear,HYD005,238.3,Medium
26-10-2022,22:23,LB Nagar,Begumpet,21.03,52.67,1.26,49,Clear,HYD005,517.2,Low
27-10-2022,06:47,Banjara Hills,Secunderabad,8.47,15.19,1.27,76,Clear,HYD003,246.09,Low
27-10-2022,22:53,Ameerpet,Banjara Hills,4.09,8.95,1.26,85,Clear,HYD004,147.27,Low
27-10-2022,18:23,Ameerpet,Hitech City,9.14,19.23,1.79,78,Clear,HYD002,360.46,Medium
27-10-2022,07:12,Madhapur,Jubilee Hills,3.44,6.07,1.2,86,Cloudy,HYD004,131.33,Low
27-10-2022,14:34,Ameerpet,Madhapur,8.62,14.93,1.24,94,Clear,HYD001,245.92,Low
27-10-2022,18:58,Hitech City,Begumpet,11.18,25.12,1.83,80,Clear,HYD003,455.52,Medium
27-10-2022,19:26,Charminar,LB Nagar,10.85,19.22,1.73,42,Cloudy,HYD004,392.77,Medium
27-10-2022,19:03,LB Nagar,Kukatpally,30.77,86.69,1.79,63,Clear,HYD002,1060.05,Medium
27-10-2022,13:53,Ameerpet,Madhapur,8.99,20.68,1.4,89,Clear,HYD005,278.21,Low
27-10-2022,14:50,Banjara Hills,Kukatpally,11.66,31.7,1.87,49,Rain,HYD005,468.37,Medium
27-10-2022,07:51,Jubilee Hills,LB Nagar,23.13,40.54,1.1,70,Clear,HYD002,473.88,Low
27-10-2022,08:32,Madhapur,Kukatpally,6.12,10.8,1.82,80,Clear,HYD005,283.76,Medium
27-10-2022,22:32,Banjara Hills,Begumpet,5.79,11.14,1.14,45,Clear,HYD005,173.99,Low
27-10-2022,13:05,Ameerpet,Miyapur,14.95,31.19,1.25,74,Cloudy,HYD001,397.91,Low
27-10-2022,15:10,LB Nagar,Charminar,11.82,38.84,1.23,81,Clear,HYD001,338.26,Low
27-10-2022,00:43,Charminar,Jubilee Hills,16.35,42.1,1.42,71,Clear,HYD004,504.6,Low
27-10-2022,00:14,Charminar,Ameerpet,11.68,20.16,1.52,79,Clear,HYD001,374.75,Low
27-10-2022,09:07,Secunderabad,Ameerpet,6.83,20.93,1.53,43,Clear,HYD005,266.14,Medium
27-10-2022,12:02,Secunderabad,Miyapur,22.84,61.81,1.41,61,Cloudy,HYD004,665.38,Low
27-10-2022,16:17,Gachibowli,Ameerpet,14.22,31.43,1.27,55,Clear,HYD001,377.22,Low
27-10-2022,22:09,Madhapur,Charminar,16.75,30.89,1.13,78,Clear,HYD005,364.54,Low
27-10-2022,20:43,Ameerpet,Secunderabad,6.67,18.29,1.09,76,Clear,HYD004,182.02,Low
27-10-2022,17:43,Ameerpet,Jubilee Hills,6.26,14.17,2.03,91,Clear,HYD003,327.8,High
27-10-2022,08:06,Begumpet,Gachibowli,15.92,40.43,1.72,47,Clear,HYD003,551.02,Medium
27-10-2022,17:44,Miyapur,Gachibowli,8.3,19.92,1.79,68,Cloudy,HYD004,364.51,Medium
27-10-2022,17:10,Charminar,Begumpet,12.29,28.95,1.63,92,Clear,HYD002,440.01,Medium
27-10-2022,20:17,Gachibowli,Madhapur,6.34,12.85,1.29,69,Cloudy,HYD004,211.49,Low
27-10-2022,17:41,Banjara Hills,Jubilee Hills,6.34,20.44,1.81,46,Clear,HYD002,304.77,Medium
27-10-2022,03:44,LB Nagar,Banjara Hills,19.75,46.55,1.32,84,Cloudy,HYD001,542.84,Low
27-10-2022,17:00,Madhapur,Jubilee Hills,3.34,9.64,2.57,76,Rain,HYD001,288.26,High
28-10-2022,09:24,Ameerpet,Miyapur,15.64,43.53,1.74,70,Clear,HYD005,603.43,Medium
28-10-2022,10:28,Charminar,Gachibowli,20.18,46.24,1.88,74,Clear,HYD003,771.26,Medium
28-10-2022,12:26,Banjara Hills,Gachibowli,14.17,30.62,1.26,73,Cloudy,HYD002,377.22,Low
28-10-2022,18:54,LB Nagar,Miyapur,32.0,90.63,1.7,88,Clear,HYD003,1107.08,Medium
28-10-2022,17:23,Secunderabad,Begumpet,5.28,15.63,1.69,88,Clear,HYD002,255.97,Medium
28-10-2022,14:11,Charminar,Miyapur,26.73,82.43,1.08,73,Cloudy,HYD001,593.18,Low
28-10-2022,09:47,Miyapur,Jubilee Hills,12.62,22.7,1.57,68,Clear,HYD005,410.7,Medium
28-10-2022,19:40,Madhapur,Begumpet,10.19,26.72,2.03,71,Clear,HYD001,483.61,High
28-10-2022,17:46,Charminar,Begumpet,12.05,33.73,1.98,68,Clear,HYD002,522.35,Medium
28-10-2022,18:14,Jubilee Hills,Banjara Hills,6.64,12.62,1.86,47,Cloudy,HYD004,311.33,Medium
28-10-2022,19:12,Madhapur,LB Nagar,28.4,81.82,1.66,63,Clear,HYD002,959.19,Medium
28-10-2022,15:51,Kukatpally,Jubilee Hills,9.04,20.45,1.32,69,Clear,HYD004,272.89,Low
28-10-2022,00:14,Begumpet,Kukatpally,10.23,27.12,1.65,40,Clear,HYD004,400.53,Low
28-10-2022,18:17,Jubilee Hills,LB Nagar,26.4,55.4,2.04,55,Clear,HYD004,986.13,High
28-10-2022,18:06,Secunderabad,Ameerpet,7.01,14.54,1.73,43,Clear,HYD004,288.39,Medium
28-10-2022,18:33,Begumpet,Jubilee Hills,8.14,25.21,1.79,45,Clear,HYD003,370.48,Medium
28-10-2022,17:58,Charminar,Gachibowli,23.2,44.09,1.6,51,Clear,HYD003,702.97,Medium
28-10-2022,08:39,Kukatpally,Secunderabad,13.09,23.31,1.66,91,Cloudy,HYD002,459.49,Medium
28-10-2022,08:54,Gachibowli,Madhapur,6.03,14.23,1.78,40,Clear,HYD005,266.21,Medium
28-10-2022,12:14,LB Nagar,Jubilee Hills,23.62,49.28,1.43,48,Clear,HYD005,631.54,Low
28-10-2022,17:44,Secunderabad,LB Nagar,15.28,37.72,2.03,95,Cloudy,HYD005,672.75,High
28-10-2022,20:17,Gachibowli,Begumpet,15.0,32.52,1.15,77,Clear,HYD002,357.99,Low
28-10-2022,00:44,Jubilee Hills,LB Nagar,25.8,78.18,1.62,71,Cloudy,HYD005,851.03,Low
28-10-2022,18:03,Gachibowli,Hitech City,4.57,7.84,2.0,90,Clear,HYD001,246.48,Medium
28-10-2022,16:54,Ameerpet,Gachibowli,13.55,31.44,1.25,83,Clear,HYD003,349.71,Low
28-10-2022,18:51,Banjara Hills,Kukatpally,11.85,22.1,2.12,79,Clear,HYD005,516.12,High
28-10-2022,06:25,Ameerpet,Gachibowli,15.43,31.91,1.14,82,Clear,HYD001,370.62,Low
28-10-2022,06:28,Charminar,Jubilee Hills,13.91,31.63,1.2,79,Clear,HYD002,345.26,Low
28-10-2022,03:54,LB Nagar,Hitech City,28.65,72.29,1.13,42,Clear,HYD004,635.34,Low
28-10-2022,19:17,Charminar,Madhapur,18.91,38.15,2.05,75,Clear,HYD002,790.68,High
29-10-2022,08:36,LB Nagar,Ameerpet,18.72,51.41,2.25,89,Clear,HYD005,857.36,High
29-10-2022,17:30,Banjara Hills,Gachibowli,13.98,30.36,2.8,80,Rain,HYD001,845.37,High
29-10-2022,10:04,Ameerpet,Banjara Hills,3.84,8.16,2.17,52,Clear,HYD001,255.51,High
29-10-2022,17:35,Jubilee Hills,Ameerpet,5.9,10.6,2.46,58,Rain,HYD001,356.02,High
29-10-2022,08:31,Ameerpet,Charminar,13.62,28.54,1.96,93,Clear,HYD002,571.39,High
29-10-2022,21:24,Hitech City,Jubilee Hills,5.05,14.5,1.66,95,Clear,HYD004,229.18,Medium
29-10-2022,14:33,Ameerpet,Madhapur,7.98,14.87,1.42,65,Cloudy,HYD003,269.32,Medium
29-10-2022,23:23,Hitech City,Banjara Hills,11.4,20.17,1.21,49,Clear,HYD005,296.5,Medium
29-10-2022,06:46,Miyapur,Banjara Hills,19.16,59.89,1.27,93,Clear,HYD001,513.05,Medium
29-10-2022,22:56,Charminar,Miyapur,27.88,63.44,1.38,89,Clear,HYD003,745.41,Medium
29-10-2022,07:16,Hitech City,Madhapur,2.0,4.06,1.71,71,Clear,HYD002,146.51,Medium
29-10-2022,09:52,Charminar,Begumpet,13.32,24.74,2.55,90,Rain,HYD004,706.74,High
29-10-2022,11:28,Begumpet,Jubilee Hills,8.05,16.39,1.37,43,Clear,HYD002,249.12,Medium
29-10-2022,11:06,Gachibowli,Jubilee Hills,9.26,22.48,1.55,67,Clear,HYD001,333.78,Medium
29-10-2022,12:24,Begumpet,LB Nagar,20.6,50.79,1.67,87,Clear,HYD002,666.37,Medium
29-10-2022,11:00,Gachibowli,Charminar,21.03,38.98,1.44,41,Clear,HYD001,582.79,Medium
29-10-2022,18:08,Kukatpally,Gachibowli,12.14,26.53,2.15,91,Clear,HYD001,561.2,High
29-10-2022,09:40,Ameerpet,Hitech City,10.58,26.25,1.99,86,Clear,HYD003,460.16,High
29-10-2022,17:11,Ameerpet,Gachibowli,14.21,33.31,1.88,61,Clear,HYD004,558.67,High
29-10-2022,12:51,LB Nagar,Hitech City,32.0,72.92,1.72,54,Clear,HYD003,1008.81,Medium
29-10-2022,07:18,Begumpet,LB Nagar,18.44,35.63,1.75,92,Rain,HYD003,634.58,High
29-10-2022,10:34,Begumpet,LB Nagar,20.18,41.17,2.14,74,Cloudy,HYD002,841.81,High
